tip_id,DOB,GraduatedDate,InterviewedDate,StartDate,EndDate,DriversLicense,Course,CreatedDate
2032,2005-03-13,,2024-04-11,2024-04-15,2024-07-02,Yes,Introduction to Masonry,2024-04-11
2033,2004-11-29,,2024-04-11,2024-04-15,2024-06-18,No,Introduction to Masonry,2024-04-11
2034,1989-12-12,,2024-04-11,,,Yes,Introduction to Masonry,2024-04-11
2035,1991-09-07,,2024-04-11,,,No,Introduction to Masonry,2024-04-11
2036,2003-08-12,2024-10-18,2024-08-01,2024-08-05,2024-10-18,No,Introduction to Masonry,2024-04-18
2037,1987-12-04,,2024-04-18,,,No,Introduction to Masonry,2024-04-18
2038,2001-01-25,,2024-04-18,,,No,Introduction to Masonry,2024-04-18
2039,2004-12-30,,2024-04-18,,,No,Introduction to Masonry,2024-04-18
2040,2004-04-04,2024-08-09,2024-04-18,2024-04-22,2024-08-09,No,Carpentry,2024-04-18
2041,1997-08-12,,2024-04-25,2024-05-01,2024-05-23,No,Introduction to Masonry,2024-04-25
2042,1991-06-02,,2024-04-25,2024-05-01,2024-05-03,Yes,Introduction to Masonry,2024-04-25
2043,1991-10-31,2024-07-15,2024-04-25,2024-05-01,2024-07-15,No,Introduction to Masonry,2024-04-25
2044,2004-12-05,,2024-04-25,2024-05-01,2024-06-18,No,Introduction to Masonry,2024-04-25
2045,1996-11-02,2024-08-09,2024-04-25,2024-05-06,2024-08-09,No,Carpentry,2024-04-25
2046,1990-04-12,,2024-04-25,2024-05-01,2024-05-03,No,Introduction to Masonry,2024-04-25
2047,2000-04-03,,2024-04-25,,,No,Introduction to Masonry,2024-04-25
2048,1988-07-19,,2024-04-25,,,No,Introduction to Masonry,2024-04-25
2049,1993-06-24,,2024-05-02,,,No,Introduction to Masonry,2024-05-02
2050,1992-02-16,,2024-05-02,,,Yes,Introduction to Masonry,2024-05-02
2051,1971-01-11,,2024-05-02,,,Yes,Introduction to Masonry,2024-05-02
2052,1980-11-17,,2024-05-02,2024-05-06,2024-05-10,No,Introduction to Masonry,2024-05-02
2053,1985-09-22,,2024-05-02,,,Yes,Introduction to Masonry,2024-05-02
2054,2000-06-27,,2024-05-02,,,No,Introduction to Masonry,2024-05-02
2055,1967-03-16,,2024-05-08,,,Yes,Introduction to Masonry,2024-05-08
2056,1998-12-23,,2024-05-08,2024-05-13,2024-05-17,No,Introduction to Masonry,2024-05-08
2057,1995-06-19,,2024-05-08,,,Yes,Introduction to Masonry,2024-05-08
2058,1990-04-21,,2024-05-08,,,Yes,Introduction to Masonry,2024-05-08
2059,2003-08-26,,2024-05-16,,,No,Introduction to Masonry,2024-05-16
2060,2000-04-10,2024-08-02,2024-05-16,2024-05-28,2024-08-02,No,Introduction to Masonry,2024-05-16
2061,2006-07-07,2024-09-06,2024-05-16,2024-06-24,2024-09-06,No,Introduction to Masonry,2024-05-16
2062,1977-06-13,2024-08-09,2024-05-16,2024-05-20,2024-08-09,No,Carpentry,2024-05-16
2063,2000-04-23,,2024-05-16,,,No,Introduction to Masonry,2024-05-16
2064,1982-02-11,,2024-05-16,,,Yes,Introduction to Masonry,2024-05-16
2065,1971-11-02,2024-08-23,2024-05-23,2024-06-10,2024-08-23,Yes,Introduction to Masonry,2024-05-23
2066,2003-07-28,2024-08-09,2024-05-23,2024-05-28,2024-08-09,No,Carpentry,2024-05-23
2067,1986-07-09,2024-10-04,2024-05-23,2024-06-10,2024-10-04,No,Carpentry,2024-05-23
2068,1992-08-03,,2024-05-23,2024-05-28,2024-06-24,No,Introduction to Masonry,2024-05-23
2069,2004-05-07,2024-10-04,2024-05-29,2024-06-03,2024-10-04,Yes,Carpentry,2024-05-29
2070,2005-07-05,,2024-05-29,,,No,Introduction to Masonry,2024-05-29
2071,1995-03-14,2024-08-23,2024-05-29,2024-06-10,2024-08-23,No,Introduction to Masonry,2024-05-29
2072,2006-01-16,2024-08-09,2024-05-29,2024-06-03,2024-08-09,Yes,Carpentry,2024-05-29
2073,1996-07-11,2024-08-16,2024-05-29,2024-06-03,2024-08-16,No,Introduction to Masonry,2024-05-29
2074,2005-10-12,,2024-05-29,2024-06-03,,No,Introduction to Masonry,2024-05-29
2075,1985-08-09,,2024-06-06,,,No,Introduction to Masonry,2024-06-06
2076,1988-02-25,,2024-06-06,,,Yes,Introduction to Masonry,2024-06-06
2077,2000-03-05,,2024-06-06,,,No,Introduction to Masonry,2024-06-06
2078,1997-04-04,2024-08-23,2024-06-06,2024-06-10,2024-08-23,No,Introduction to Masonry,2024-06-06
2079,2001-08-17,,2024-06-06,,,Yes,Introduction to Masonry,2024-06-06
2080,1998-02-16,,2024-06-12,2024-06-17,2024-07-23,No,Introduction to Masonry,2024-06-12
2081,1997-06-02,2024-09-20,2024-06-12,2024-06-17,2024-09-20,No,Introduction to Masonry,2024-06-12
2082,1991-01-23,2024-09-06,2024-06-12,2024-06-17,2024-09-06,Yes,Introduction to Masonry,2024-06-12
2083,1995-08-05,,2024-06-12,2024-06-17,2024-06-21,No,Introduction to Masonry,2024-06-12
2084,2000-04-29,,2024-06-12,,,No,Introduction to Masonry,2024-06-12
2085,2001-09-06,2024-08-28,2024-06-12,2024-06-17,2024-08-28,Yes,Introduction to Masonry,2024-06-12
2086,2002-06-13,,2024-06-12,2024-06-17,2024-06-21,Yes,Introduction to Masonry,2024-06-12
2087,1985-10-04,,2024-06-12,,,No,Introduction to Masonry,2024-06-12
2088,1994-09-14,,2024-06-12,,,No,Introduction to Masonry,2024-06-12
2089,2006-05-06,,2024-06-12,2024-06-24,2024-08-01,No,Introduction to Masonry,2024-06-12
2090,2005-10-01,,2024-06-20,2024-06-24,2024-08-02,No,Introduction to Masonry,2024-06-20
2091,2005-09-06,,2024-06-20,,,No,Introduction to Masonry,2024-06-20
2092,2000-10-30,2024-10-04,2024-06-20,2024-07-03,2024-10-04,Yes,Carpentry,2024-06-20
2093,2001-01-18,,2024-06-20,,,No,Introduction to Masonry,2024-06-20
2094,2005-12-19,2024-10-04,2024-06-20,2024-07-15,2024-10-04,No,Introduction to Masonry,2024-06-20
2095,1996-05-29,,2024-06-20,,,Yes,Introduction to Masonry,2024-06-20
2096,1992-01-14,2024-09-20,2024-06-20,2024-07-08,2024-09-20,Yes,Introduction to Masonry,2024-06-20
2097,2006-01-29,2024-10-04,2024-06-20,2024-06-24,2024-10-04,Yes,Carpentry,2024-06-20
2098,1995-12-09,,2024-06-20,,,Yes,Introduction to Masonry,2024-06-20
2099,1991-09-11,,2024-06-20,,,No,Introduction to Masonry,2024-06-20
2100,2003-09-18,,2024-06-26,,,No,Introduction to Masonry,2024-06-26
2101,1999-05-20,2024-10-04,2024-06-26,2024-07-01,2024-10-04,Yes,Carpentry,2024-06-26
2102,2006-03-04,,2024-06-26,2024-08-26,2024-10-13,No,Introduction to Masonry,2024-06-26
2103,2000-12-09,,2024-06-26,,,Yes,Introduction to Masonry,2024-06-26
2104,1993-12-14,,2024-06-26,,,No,Introduction to Masonry,2024-06-26
2105,1996-08-04,,2024-06-26,,,No,Introduction to Masonry,2024-06-26
2106,1978-11-09,,2024-06-26,,,No,Introduction to Masonry,2024-06-26
2107,1995-02-12,,2024-06-26,,,No,Introduction to Masonry,2024-06-26
2108,1997-07-17,,2024-06-26,2024-07-29,2024-09-17,Yes,Introduction to Masonry,2024-06-26
2109,1976-11-03,,2024-06-26,,,No,Introduction to Masonry,2024-06-26
2110,1997-03-30,2024-12-06,2024-06-26,2024-08-19,2024-12-06,Yes,Carpentry,2024-06-26
2111,1990-10-30,2024-09-13,2024-06-26,2024-07-01,2024-09-13,No,Introduction to Masonry,2024-06-26
2112,2004-07-28,,2024-06-26,,,No,Introduction to Masonry,2024-06-26
2113,2004-03-18,2024-10-04,2024-06-26,2024-07-01,2024-10-04,No,Carpentry,2024-06-26
2114,1988-04-16,,2024-07-03,,,No,Introduction to Masonry,2024-07-03
2115,1976-10-12,,2024-07-03,,,No,Introduction to Masonry,2024-07-03
2116,1998-05-21,,2024-07-03,,,No,Introduction to Masonry,2024-07-03
2117,1987-10-18,,2024-07-03,,,Yes,Introduction to Masonry,2024-07-03
2118,2000-07-21,,2024-07-03,,,Yes,Introduction to Masonry,2024-07-03
2119,1994-09-29,,2024-07-03,2024-07-08,2024-07-12,No,Introduction to Masonry,2024-07-03
2120,1996-02-04,,2024-07-03,,,Yes,Introduction to Masonry,2024-07-03
2121,1997-09-04,2024-10-04,2024-07-03,2024-07-15,2024-10-04,No,Carpentry,2024-07-03
2122,1997-11-16,,2024-07-03,2024-07-08,2024-09-16,Yes,Carpentry,2024-07-03
2123,2000-12-01,2024-10-04,2024-07-11,2024-07-15,2024-10-04,No,Carpentry,2024-07-11
2124,2004-06-20,2024-12-06,2024-07-11,2024-08-05,2024-12-06,Yes,Carpentry,2024-07-11
2125,2002-11-18,2024-09-27,2024-07-11,2024-07-15,2024-09-27,Yes,Introduction to Masonry,2024-07-11
2126,1999-01-01,,2024-07-11,2024-07-15,2024-07-19,No,Introduction to Masonry,2024-07-11
2127,2005-03-08,,2024-07-11,2024-07-15,2024-09-06,No,Introduction to Masonry,2024-07-11
2128,1988-01-05,2024-09-27,2024-07-11,2024-07-15,2024-09-27,Yes,Introduction to Masonry,2024-07-11
2129,2001-02-21,,2024-07-11,,,No,Introduction to Masonry,2024-07-11
2130,1992-02-06,,2024-07-11,,,Yes,Introduction to Masonry,2024-07-11
2131,2001-05-26,,2024-07-11,2024-07-22,2024-10-25,No,Carpentry,2024-07-11
2132,1989-01-07,,2024-07-11,,,No,Introduction to Masonry,2024-07-11
2133,1999-02-25,,2024-07-11,2024-08-05,2024-10-01,Yes,Introduction to Masonry,2024-07-11
2134,1997-03-25,2024-10-04,2024-07-18,2024-07-22,2024-10-04,Yes,Introduction to Masonry,2024-07-18
2135,2005-09-09,,2024-07-18,,,No,Introduction to Masonry,2024-07-18
2136,2003-04-19,2024-12-06,2024-07-18,2024-07-22,2024-12-06,No,Carpentry,2024-07-18
2137,2005-11-25,2024-12-06,2024-07-18,2024-07-29,2024-12-06,Yes,Carpentry,2024-07-18
2138,2005-12-13,2024-10-04,2024-07-18,2024-07-22,2024-10-04,No,Introduction to Masonry,2024-07-18
2139,1999-06-02,,2024-07-18,,,Yes,Introduction to Masonry,2024-07-18
2140,2004-08-26,,2024-07-18,2024-07-22,2024-08-09,No,Introduction to Masonry,2024-07-18
2141,2001-02-15,,2024-07-18,2024-08-26,2024-10-31,No,Introduction to Masonry,2024-07-18
2142,2001-03-02,,2024-07-18,2024-07-29,2024-08-07,No,Introduction to Masonry,2024-07-18
2143,2005-11-25,2024-10-11,2024-07-24,2024-07-29,2024-10-11,No,Introduction to Masonry,2024-07-24
2144,1998-05-13,,2024-07-24,,,Yes,Introduction to Masonry,2024-07-24
2145,2005-11-07,,2024-07-24,,,No,Introduction to Masonry,2024-07-24
2146,2006-05-06,,2024-07-24,,,No,Introduction to Masonry,2024-07-24
2147,2005-11-22,2024-10-18,2024-07-24,2024-08-05,2024-10-18,No,Introduction to Masonry,2024-07-24
2148,1978-01-21,,2024-07-24,,,No,Introduction to Masonry,2024-07-24
2149,2001-12-13,,2024-07-24,2024-07-29,2024-08-26,Yes,Introduction to Masonry,2024-07-24
2150,2005-05-04,,2024-07-24,,,No,Introduction to Masonry,2024-07-24
2151,2005-12-24,,2024-07-24,2024-07-29,2024-08-02,Yes,Introduction to Masonry,2024-07-24
2153,1998-03-24,,2024-08-01,2024-08-12,2024-09-25,No,Introduction to Masonry,2024-08-01
2154,1994-09-16,2024-10-18,2024-08-01,2024-08-05,2024-10-18,Yes,Introduction to Masonry,2024-08-01
2155,1996-03-05,,2024-08-01,2024-08-05,2024-08-27,No,Introduction to Masonry,2024-08-01
2156,1991-06-20,2024-10-18,2024-08-01,2024-08-05,2024-10-18,Yes,Introduction to Masonry,2024-08-01
2157,1996-08-09,,2024-08-01,,,No,Introduction to Masonry,2024-08-01
2158,1995-06-10,,2024-08-01,,,No,Introduction to Masonry,2024-08-01
2159,1993-11-05,,2024-08-01,,,No,Introduction to Masonry,2024-08-01
2160,1984-06-01,2024-12-06,2024-08-01,2024-08-19,2024-12-06,Yes,Carpentry,2024-08-01
2161,2002-07-22,,2024-08-01,,,No,Introduction to Masonry,2024-08-01
2162,2004-04-29,,2024-08-01,2024-08-05,2024-11-25,Yes,Carpentry,2024-08-01
2163,1998-03-16,,2024-08-01,,,Yes,Introduction to Masonry,2024-08-01
2164,2006-05-23,,2024-08-01,,,No,Introduction to Masonry,2024-08-01
2165,1992-11-28,,2024-08-01,2024-08-12,2024-09-25,No,Introduction to Masonry,2024-08-01
2166,1999-04-10,2024-12-06,2024-08-14,2024-08-19,2024-12-06,Yes,Carpentry,2024-08-14
2167,1999-07-31,,2024-08-14,2024-08-19,2024-08-23,No,Introduction to Masonry,2024-08-14
2168,1992-09-04,,2024-08-14,,,No,Introduction to Masonry,2024-08-14
2169,2005-07-28,,2024-08-14,,,Yes,Introduction to Masonry,2024-08-14
2170,1997-07-08,,2024-08-14,2024-08-19,2024-08-23,No,Introduction to Masonry,2024-08-14
2171,2005-05-08,,2024-08-14,,,No,Introduction to Masonry,2024-08-14
2172,2004-03-25,,2024-08-22,,,No,Introduction to Masonry,2024-08-22
2173,1977-03-25,,2024-08-22,,,No,Introduction to Masonry,2024-08-22
2174,2002-03-17,2024-11-15,2024-08-22,2024-08-26,2024-11-15,No,Introduction to Masonry,2024-08-22
2175,1999-09-04,,2024-08-22,,,No,Introduction to Masonry,2024-08-22
2176,1982-04-15,,2024-08-22,2024-09-09,2024-09-26,Yes,Introduction to Masonry,2024-08-22
2177,2002-04-06,,2024-08-22,,,No,Introduction to Masonry,2024-08-22
2178,1973-07-09,2024-12-06,2024-08-22,2024-08-26,2024-12-06,Yes,Carpentry,2024-08-22
2179,1989-02-08,,2024-08-22,2024-08-26,2024-09-19,No,Introduction to Masonry,2024-08-22
2180,2001-05-11,,2024-08-22,,,No,Introduction to Masonry,2024-08-22
2181,2005-09-11,2024-12-06,2024-08-29,2024-09-16,2024-12-06,No,Introduction to Masonry,2024-08-29
2182,1990-08-16,,2024-08-29,2024-09-03,2024-11-21,Yes,Carpentry,2024-08-29
2183,2002-07-27,,2024-08-29,2024-09-16,2024-10-31,Yes,Introduction to Masonry,2024-08-29
2184,1980-12-09,,2024-08-29,,,Yes,Introduction to Masonry,2024-08-29
2185,1995-01-01,,2024-08-29,,,No,Introduction to Masonry,2024-08-29
2186,1994-12-18,,2024-08-29,2024-09-09,2024-10-24,No,Introduction to Masonry,2024-08-29
2187,2003-01-28,2024-12-06,2024-09-05,2024-09-23,2024-12-06,No,Introduction to Masonry,2024-09-05
2188,1990-09-02,2024-12-06,2024-09-05,2024-09-09,2024-12-06,No,Introduction to Masonry,2024-09-05
2189,2001-11-19,,2024-09-05,,,Yes,Introduction to Masonry,2024-09-05
2190,1989-02-15,,2024-09-18,2024-09-30,2024-10-04,Yes,Introduction to Masonry,2024-09-18
2191,2006-07-01,2024-12-13,2024-09-18,2024-09-30,2024-12-13,Yes,Introduction to Masonry,2024-09-18
2192,2005-06-07,,2024-09-18,,,No,Introduction to Masonry,2024-09-18
2193,1982-02-02,,2024-09-26,,,No,Introduction to Masonry,2024-09-26
2194,1999-07-29,,2024-09-26,2024-10-07,,Yes,Carpentry,2024-09-26
2195,1996-10-09,,2024-09-26,,,No,Introduction to Masonry,2024-09-26
2196,1996-03-28,,2024-09-26,2024-10-07,2024-10-11,Yes,Introduction to Masonry,2024-09-26
2197,1994-10-23,,2024-09-26,,,No,Introduction to Masonry,2024-09-26
2198,1999-09-16,,2024-09-26,2024-09-30,2024-10-25,No,Introduction to Masonry,2024-09-26
2199,2005-02-11,,2024-09-26,2024-10-07,2024-10-11,Yes,Introduction to Masonry,2024-09-26
2200,1991-09-22,,2024-09-26,,,No,Introduction to Masonry,2024-09-26
2201,1999-12-02,,2024-09-26,,,No,Introduction to Masonry,2024-09-26
2202,1994-07-08,,2024-10-02,2024-10-14,,No,Carpentry,2024-10-02
2203,2004-08-12,,2024-10-02,,,No,Introduction to Masonry,2024-10-02
2204,1992-04-22,,2024-10-02,2024-10-07,2024-10-17,No,Introduction to Masonry,2024-10-02
2205,2003-12-18,,2024-10-02,2024-10-21,2024-10-30,No,Introduction to Masonry,2024-10-02
2206,2002-04-22,,2024-10-02,,,No,Introduction to Masonry,2024-10-02
2207,2000-10-24,2025-01-17,2024-10-10,2024-10-14,2025-01-17,Yes,Introduction to Masonry,2024-10-10
2208,2005-04-12,,2024-10-10,,,No,,2024-10-10
2209,2002-02-09,,2024-10-10,2024-10-21,,No,Carpentry,2024-10-10
2210,1996-12-26,,2024-10-10,,,No,Introduction to Masonry,2024-10-10
2211,1980-12-29,,2024-10-10,,,Yes,Introduction to Masonry,2024-10-10
2212,1996-04-24,2025-01-10,2024-10-10,2024-10-14,2025-01-10,No,Introduction to Masonry,2024-10-10
2213,1991-04-27,,2024-10-10,,,No,Introduction to Masonry,2024-10-10
2214,1998-06-19,,2024-10-10,2024-10-21,2024-10-22,Yes,Introduction to Masonry,2024-10-10
2215,2004-04-06,,2024-10-10,2024-10-14,2024-12-11,No,Introduction to Masonry,2024-10-10
2216,2000-09-17,,2024-10-16,,,No,Introduction to Masonry,2024-10-16
2217,2005-10-16,,2024-10-16,2024-10-21,2024-11-08,No,Introduction to Masonry,2024-10-16
2218,1989-04-29,,2024-10-16,,,Yes,Introduction to Masonry,2024-10-16
2219,1992-11-23,,2024-10-16,,,Yes,Introduction to Masonry,2024-10-16
2220,2000-06-16,,2024-10-16,2024-10-28,2024-11-08,No,Introduction to Masonry,2024-10-16
2221,1997-08-14,,2024-10-16,,,Yes,Introduction to Masonry,2024-10-16
2222,1999-09-30,,2024-10-16,2024-10-21,,Yes,Carpentry,2024-10-16
2223,2006-05-03,,2024-10-16,,,No,Introduction to Masonry,2024-10-16
2224,1988-01-19,,2024-10-16,2024-12-02,,Yes,Introduction to Masonry,2024-10-16
2225,2002-06-16,,2024-10-24,2024-11-04,,Yes,Carpentry,2024-10-24
2226,2004-05-12,,2024-10-24,2024-11-04,2025-01-17,No,Introduction to Masonry,2024-10-24
2227,1978-10-20,,2024-10-24,2024-11-18,,No,Introduction to Masonry,2024-10-24
2228,2000-11-24,,2024-10-24,2024-11-18,,No,Introduction to Masonry,2024-10-24
2229,2002-06-30,,2024-10-24,,,Yes,Introduction to Masonry,2024-10-24
2230,2006-07-29,2025-01-23,2024-10-24,2024-10-28,2025-01-23,No,Introduction to Masonry,2024-10-24
2231,1988-04-04,,2024-10-24,2024-10-28,2024-12-12,Yes,Introduction to Masonry,2024-10-24
2232,2002-02-19,,2024-10-24,2024-11-04,2024-11-21,No,Introduction to Masonry,2024-10-24
2233,1996-01-12,,2024-10-31,,,No,Introduction to Masonry,2024-10-31
2234,1974-02-04,,2024-01-16,2025-01-21,,No,Introduction to Masonry,2024-10-31
2235,1993-11-19,,2024-10-31,2024-11-04,,Yes,Carpentry,2024-10-31
2236,2003-10-21,,2024-10-31,2024-11-11,,No,Introduction to Masonry,2024-10-31
2237,2001-12-19,,2024-10-31,,,Yes,Introduction to Masonry,2024-10-31
2238,1993-07-11,,2024-10-31,,,Yes,Introduction to Masonry,2024-10-31
2239,1994-03-24,,2024-11-07,2024-11-11,,Yes,Introduction to Masonry,2024-11-07
2240,1999-05-11,,2024-11-07,,,Yes,Introduction to Masonry,2024-11-07
2241,1996-01-10,,2024-11-07,2024-11-11,,No,Carpentry,2024-11-07
2242,2001-07-17,,2024-11-07,2024-11-18,,No,Introduction to Masonry,2024-11-07
2243,1997-11-06,,2024-11-07,,,Yes,Introduction to Masonry,2024-11-07
2244,2005-06-18,,2024-11-07,,,Yes,Introduction to Masonry,2024-11-07
2245,1993-01-07,,2024-11-14,2024-12-09,2025-03-03,No,Introduction to Masonry,2024-11-14
2246,1991-10-25,,2024-11-14,2024-11-18,,Yes,Carpentry,2024-11-14
2247,2004-07-12,,2024-11-14,2024-11-18,2024-12-20,No,Introduction to Masonry,2024-11-14
2248,2006-05-03,,2024-11-14,2024-11-18,,No,Introduction to Masonry,2024-11-14
2249,2005-12-03,,2024-11-14,2024-11-18,2024-11-22,No,Introduction to Masonry,2024-11-14
2250,2004-07-16,,2024-11-14,2024-12-09,,Yes,Introduction to Masonry,2024-11-14
2251,1986-08-09,,2024-11-20,2024-12-02,,Yes,Introduction to Masonry,2024-11-20
2252,1997-06-27,,2024-11-20,2024-12-09,2025-03-03,Yes,Introduction to Masonry,2024-11-20
2253,2006-06-05,,2024-11-20,,,No,Introduction to Masonry,2024-11-20
2254,1996-06-14,,2024-11-20,,,Yes,Introduction to Masonry,2024-11-20
2255,2005-10-01,,2024-11-20,2024-12-02,2025-01-13,No,Introduction to Masonry,2024-11-20
2256,2002-02-12,,2024-11-20,,,No,Introduction to Masonry,2024-11-20
2257,2004-11-20,,2024-11-26,,,No,Introduction to Masonry,2024-11-26
2258,1996-11-25,,2024-11-26,,,No,Introduction to Masonry,2024-11-26
2259,1998-04-01,,2024-11-26,,,No,Introduction to Masonry,2024-11-26
2260,2004-11-01,,2024-12-05,2024-12-16,2024-12-18,No,Introduction to Masonry,2024-12-05
2261,1999-02-08,,2024-12-05,,,No,Introduction to Masonry,2024-12-05
2262,2006-04-20,,2024-12-05,,,No,Introduction to Masonry,2024-12-05
2263,1990-03-06,,2024-12-05,,,Yes,Introduction to Masonry,2024-12-05
2264,1998-06-20,,2024-12-05,,,Yes,Introduction to Masonry,2024-12-05
2265,2000-01-08,,2024-12-05,2024-12-16,,No,Introduction to Masonry,2024-12-05
2266,2004-02-25,,2024-12-05,2025-01-07,,Yes,Introduction to Masonry,2024-12-05
2267,1989-06-17,,2024-12-06,2025-01-21,,No,Introduction to Masonry,2024-12-06
2268,1986-01-17,,2024-12-12,,,No,Introduction to Masonry,2024-12-12
2269,2003-09-19,,2024-12-12,2024-12-16,2025-01-17,No,Introduction to Masonry,2024-12-12
2270,2003-11-13,,2024-12-12,2025-01-07,,No,Introduction to Masonry,2024-12-12
2271,1996-04-15,,2024-12-12,,,Yes,Introduction to Masonry,2024-12-12
2272,2006-01-14,,2024-12-12,2025-01-07,2025-03-03,Yes,Introduction to Masonry,2024-12-12
2273,1997-08-10,,2024-12-12,,,Yes,Introduction to Masonry,2024-12-12
2274,1996-12-12,,2024-12-19,,,Yes,Introduction to Masonry,2024-12-19
2275,1978-01-08,,2024-12-19,,,No,Introduction to Masonry,2024-12-19
2276,1998-01-16,,2024-12-19,,,No,Introduction to Masonry,2024-12-19
2277,2001-12-05,,2024-12-19,2025-01-07,,No,Introduction to Masonry,2024-12-19
2278,1999-06-23,,2024-12-19,2025-01-21,,No,Introduction to Masonry,2024-12-19
2279,2007-01-10,,2024-12-19,2025-01-21,,No,Introduction to Masonry,2024-12-19
2280,2004-11-29,,2025-01-03,2025-01-13,,Yes,Introduction to Masonry,2025-01-03
2281,1990-08-15,,2025-01-03,,,Yes,Introduction to Masonry,2025-01-03
2282,1985-05-21,,2025-01-03,,,Yes,Introduction to Masonry,2025-01-03
2283,2006-04-09,,2025-01-09,2025-01-21,,No,Introduction to Masonry,2025-01-09
2284,1971-04-16,,2025-01-09,,,Yes,Introduction to Masonry,2025-01-09
2285,1997-04-12,,2025-01-09,,,Yes,Introduction to Masonry,2025-01-09
2286,2002-07-22,,2025-01-09,,,No,Introduction to Masonry,2025-01-09
2287,1995-11-16,,2025-01-09,,,Yes,Introduction to Masonry,2025-01-09
2288,1983-06-21,,2025-01-09,,,Yes,Introduction to Masonry,2025-01-09
2289,1981-07-05,,2025-01-16,2025-01-27,,No,Introduction to Masonry,2025-01-16
2290,1994-12-19,,2025-01-16,,,Yes,Introduction to Masonry,2025-01-16
2291,1982-04-29,,2025-01-16,,,No,Introduction to Masonry,2025-01-16
2292,1998-12-14,,2025-01-16,2025-01-21,,Yes,Introduction to Masonry,2025-01-16
2293,2003-04-23,,2025-01-16,2025-01-21,,No,Introduction to Masonry,2025-01-16
2294,1996-07-19,,2025-01-16,2025-01-21,,No,Introduction to Masonry,2025-01-16
2295,1983-01-08,,2025-01-16,,,Yes,Introduction to Masonry,2025-01-16
2296,2001-06-13,,2025-01-16,2025-01-21,,Yes,Introduction to Masonry,2025-01-16
2297,1973-08-09,,2025-01-17,,,No,Introduction to Masonry,2025-01-17
2298,2004-11-09,,2025-01-23,,,No,Introduction to Masonry,2025-01-23
2299,2003-10-15,,2025-01-23,,,Yes,Introduction to Masonry,2025-01-23
2300,2003-12-22,,2025-01-23,,,No,Introduction to Masonry,2025-01-23
2301,1995-03-17,,2025-01-23,,,No,Introduction to Masonry,2025-01-23
2302,1997-07-21,,2025-01-23,2025-01-27,2025-01-29,No,Introduction to Masonry,2025-01-23
2303,1984-11-12,,2025-01-23,,,No,Introduction to Masonry,2025-01-23
2304,1988-11-23,,2025-01-23,,,Yes,Introduction to Masonry,2025-01-23
2305,1985-12-19,,2025-01-30,,,Yes,Introduction to Masonry,2025-01-30
2306,1970-03-21,,2025-01-30,,,No,Introduction to Masonry,2025-01-30
2307,1985-04-04,,2025-01-30,,,No,Introduction to Masonry,2025-01-30
2308,2001-09-29,,2025-01-30,,,Yes,Introduction to Masonry,2025-01-30
2309,1995-07-13,,2025-01-30,,,No,Introduction to Masonry,2025-01-30
2310,1997-02-19,,2025-01-30,,,Yes,Introduction to Masonry,2025-01-30
